Index,Price,Currency,Condition,Vehicle_brand,Vehicle_model,Vehicle_version,Vehicle_generation,Production_year,Mileage_km,Power_HP,Displacement_cm3,Fuel_type,CO2_emissions,Drive,Transmission,Type,Doors_number,Colour,Origin_country,First_owner,First_registration_date,Offer_publication_date,Offer_location,Features
40,113500,PLN,New,Abarth,595,,,2021,2.0,165.0,1400.0,Gasoline,,Front wheels,Manual,small_cars,3.0,black,,,,28/04/2021,"Kartuska 424 - 80-125 Gdańsk, Jasień (Polska)","['ABS', 'Immobilizer', 'Factory radio', 'ASR (traction control)', 'USB socket', 'Start-Stop system', 'Multifunction steering wheel', 'Central locking', 'Drivers airbag', 'Power steering', 'Bluetooth', 'Automatic air conditioning', 'Sunroof', 'Electric front windows', 'Passengers airbag', 'Alloy wheels', 'ESP(stabilization of the track)', 'Tinted windows', 'Daytime running lights']"
41,102557,PLN,New,Abarth,595,,,2021,3.0,165.0,1398.0,Gasoline,,Front wheels,Manual,small_cars,3.0,black,,,,03/05/2021,"ul. Karkonoska 45 - 53-015 Wrocław, Dolnośląskie (Polska)","['ABS', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alloy wheels', 'Rain sensor', 'ESP(stabilization of the track)', 'Automatic air conditioning', 'Tinted windows', 'Leather upholstery', 'Central locking', 'Immobilizer', 'Factory radio', 'ASR (traction control)', 'Twilight sensor', 'USB socket', 'On-board computer', 'Daytime running lights', 'Electric front windows', 'Drivers airbag', 'Power steering', 'Bluetooth', 'Rear parking sensors', 'Isofix', 'Air curtains', 'Fog lights']"
42,99450,PLN,New,Abarth,595,,,2021,3.0,165.0,1398.0,Gasoline,,Front wheels,Manual,small_cars,3.0,blue,,,,02/05/2021,"ul. Karkonoska 45 - 53-015 Wrocław, Dolnośląskie (Polska)","['ABS', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alloy wheels', 'Rain sensor', 'ESP(stabilization of the track)', 'Isofix', 'Air curtains', 'Airbag protecting the knees', 'Daytime running lights', 'Multifunction steering wheel', 'Central locking', 'Immobilizer', 'Factory radio', 'ASR (traction control)', 'Twilight sensor', 'AUX socket', 'Automatic air conditioning', 'MP3', 'Front side airbags', 'Fog lights', 'Electric front windows', 'Drivers airbag', 'Power steering', 'Bluetooth', 'Rear parking sensors', 'USB socket', 'On-board computer', 'GPS navigation', 'Tinted windows', 'Leather upholstery']"
43,59990,PLN,Used,Abarth,595,,,2017,34000.0,146.0,1368.0,Gasoline,,Front wheels,Manual,compact,3.0,other,Poland,Yes,20/06/2018,26/04/2021,"Ustowo 57 - 70-001 Szczecin, Zachód (Polska)","['ABS', 'ASR (traction control)', 'Twilight sensor', 'Electrically adjustable mirrors', 'USB socket', 'On-board computer', 'Passengers airbag', 'Factory radio', 'Power steering', 'Alarm', 'Bluetooth', 'Rear parking sensors', 'ESP(stabilization of the track)', 'Immobilizer', 'Heated front seats', 'Front side airbags', 'Cruise control', 'Alloy wheels', 'Central locking', 'Electric front windows', 'AUX socket', 'Automatic air conditioning', 'Drivers airbag', 'Rear side airbags', 'Multifunction steering wheel']"
44,59900,PLN,Used,Abarth,595,,,2018,51000.0,160.0,1368.0,Gasoline,,,Manual,city_cars,3.0,black,Switzerland,,,30/04/2021,"Warszawa, Mazowieckie, Bemowo",[]
45,106900,PLN,New,Abarth,595,,,2020,2.0,165.0,1400.0,Gasoline,,,Manual,small_cars,3.0,blue,,,,29/04/2021,"Kartuska 424 - 80-125 Gdańsk, Jasień (Polska)","['ABS', 'Immobilizer', 'Factory radio', 'ASR (traction control)', 'USB socket', 'Start-Stop system', 'Multifunction steering wheel', 'Central locking', 'Drivers airbag', 'Power steering', 'Bluetooth', 'Automatic air conditioning', 'Sunroof', 'Electric front windows', 'Passengers airbag', 'Alloy wheels', 'ESP(stabilization of the track)', 'Tinted windows', 'Daytime running lights']"
46,38000,PLN,Used,Abarth,Grande Punto,,,2009,79999.0,155.0,1368.0,Gasoline,,Front wheels,Manual,city_cars,3.0,white,Germany,,,02/05/2021,"Rybnik, Śląskie","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'Bluetooth', 'USB socket', 'Dual zone air conditioning', 'MP3', 'Front side airbags', 'Velor upholstery', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alloy wheels', 'Electrochromic side mirrors', 'Isofix', 'On-board computer', 'Heated side mirrors', 'Rear side airbags', 'Multifunction steering wheel', 'Central locking', 'Immobilizer', 'Factory radio', 'ASR (traction control)', 'ESP(stabilization of the track)', 'Automatic air conditioning', 'Air curtains', 'Airbag protecting the knees', 'Tinted windows']"
47,34900,PLN,Used,Abarth,595,,,2009,209606.0,190.0,1400.0,Gasoline,155.0,Front wheels,Manual,small_cars,3.0,other,Switzerland,,22/04/2009,27/04/2021,"Warszawa, Mazowieckie, Żoliborz","['ABS', 'Electric front windows', 'Drivers airbag', 'Alarm', 'Bluetooth', 'USB socket', 'Air curtains', 'Tinted windows', 'Fog lights', 'Multifunction steering wheel', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alloy wheels', 'AUX socket', 'Automatic air conditioning', 'MP3', 'Aftermarket radio', 'Velor upholstery', 'Central locking', 'Immobilizer', 'Power steering', 'ASR (traction control)', 'SD socket', 'On-board computer', 'Airbag protecting the knees', 'Daytime running lights', 'Cruise control']"
48,116090,PLN,New,Abarth,595,,,2020,5.0,165.0,1368.0,Gasoline,,Front wheels,Manual,compact,3.0,blue,Poland,,,30/04/2021,"Ustowo 57 - 70-001 Szczecin, Zachód (Polska)","['ABS', 'Bluetooth', 'Twilight sensor', 'Electrochromic rear view mirror', 'ESP(stabilization of the track)', 'Isofix', 'Air curtains', 'Drivers airbag', 'Rear side airbags', 'Factory radio', 'Fog lights', 'Cruise control', 'Alloy wheels', 'Central locking', 'Rear parking sensors', 'Electric front windows', 'USB socket', 'Automatic air conditioning', 'Speed limiter', 'Passengers airbag', 'Tinted windows', 'Xenon lights', 'Start-Stop system', 'Multifunction steering wheel', 'ASR (traction control)', 'Rain sensor', 'Panoramic roof', 'Electrically adjustable mirrors', 'Immobilizer', 'On-board computer', 'Heated side mirrors', 'Front side airbags', 'Aftermarket radio', 'Daytime running lights', 'Sunroof', 'Power steering']"
49,49999,PLN,Used,Abarth,500,,,2017,42000.0,181.0,1368.0,Gasoline,,Front wheels,Manual,small_cars,3.0,other,United States,,,27/04/2021,"Suwałki, Podlaskie","['ABS', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Rain sensor', 'Panoramic roof', 'AUX socket', 'On-board computer', 'Heated side mirrors', 'Tinted windows', 'Leather upholstery', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Twilight sensor', 'Electrochromic rear view mirror', 'USB socket', 'Air curtains', 'Airbag protecting the knees', 'Daytime running lights', 'Cruise control', 'Electric front windows', 'Drivers airbag', 'Power steering', 'Bluetooth', 'Rear parking sensors', 'ESP(stabilization of the track)', 'Automatic air conditioning', 'GPS navigation', 'Front side airbags', 'Fog lights', 'Multifunction steering wheel']"
50,112900,PLN,New,Abarth,595,,,2020,5.0,180.0,1400.0,Gasoline,,,Manual,small_cars,2.0,green,,,,29/04/2021,"Kartuska 424 - 80-125 Gdańsk, Jasień (Polska)","['ABS', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alloy wheels', 'Twilight sensor', 'Electrochromic rear view mirror', 'Automatic air conditioning', 'Heated side mirrors', 'LED lights', 'ASR (traction control)', 'Central locking', 'Immobilizer', 'Factory radio', 'Bluetooth', 'Rear parking sensors', 'Electric rear windows', 'On-board computer', 'Start-Stop system', 'Cruise control', 'Electric front windows', 'Drivers airbag', 'Power steering', 'Rain sensor', 'Electrochromic side mirrors', 'ESP(stabilization of the track)', 'GPS navigation', 'Daytime running lights', 'Multifunction steering wheel']"
51,25900,PLN,Used,Abarth,500,,,2008,148000.0,160.0,1368.0,Gasoline,,Front wheels,Manual,small_cars,3.0,black,France,,23/12/2008,25/04/2021,"Gdynia, Pomorskie, Chwarzno-Wiczlino","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'USB socket', 'On-board computer', 'Airbag protecting the knees', 'Leather upholstery', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Bluetooth', 'Isofix', 'Air curtains', 'Daytime running lights', 'Multifunction steering wheel', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Panoramic roof', 'Automatic air conditioning', 'MP3', 'Fog lights']"
52,57595,PLN,Used,Abarth,595,,,2016,35000.0,145.0,1368.0,Gasoline,,Front wheels,Manual,small_cars,2.0,red,Austria,,10/10/2016,25/04/2021,"Mogilany, krakowski, Małopolskie","['ABS', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alloy wheels', 'AUX socket', 'On-board computer', 'Multifunction steering wheel', 'Central locking', 'Immobilizer', 'Factory radio', 'ASR (traction control)', 'USB socket', 'GPS navigation', 'Electric front windows', 'Drivers airbag', 'Power steering', 'Bluetooth', 'Automatic air conditioning', 'LED lights']"
53,35900,PLN,Used,Abarth,500,,,2012,29400.0,160.0,1400.0,Gasoline,,Front wheels,Manual,small_cars,3.0,white,Canada,,,30/04/2021,"Magazynowa 8 - 18-300 Zambrów, zambrowski, Podlaskie (Polska)","['ABS', 'Electric front windows', 'Passengers airbag', 'Alloy wheels', 'ESP(stabilization of the track)', 'Air curtains', 'Front side airbags', 'Fog lights', 'CD', 'Electrically adjustable mirrors', 'Factory radio', 'ASR (traction control)', 'Dual zone air conditioning', 'Heated side mirrors', 'Sunroof', 'Leather upholstery', 'Central locking', 'Drivers airbag', 'Power steering', 'Rain sensor', 'On-board computer', 'Airbag protecting the knees', 'Daytime running lights', 'Multifunction steering wheel']"
54,28900,PLN,Used,Abarth,Grande Punto,,,2012,130000.0,181.0,1399.0,Gasoline,,Front wheels,Manual,compact,5.0,black,Switzerland,,20/10/2012,02/05/2021,"Rzeszów, Podkarpackie","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'USB socket', 'Dual zone air conditioning', 'GPS navigation', 'Tinted windows', 'Velor upholstery', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'ESP(stabilization of the track)', 'Isofix', 'On-board computer', 'DVD player', 'Daytime running lights', 'Cruise control', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'AUX socket', 'Automatic air conditioning', 'MP3', 'Heated side mirrors', 'Fog lights', 'Multifunction steering wheel']"
55,55999,PLN,Used,Abarth,595,,,2016,29688.0,180.0,1368.0,Gasoline,,Front wheels,Manual,small_cars,3.0,white,,,,29/04/2021,"Bolesława Krzywoustego 72 - 60-102 Poznań, Nowe Miasto (Polska)","['ABS', 'Electric front windows', 'Passengers airbag', 'Alarm', 'Bluetooth', 'Dual zone air conditioning', 'Airbag protecting the knees', 'Multifunction steering wheel', 'CD', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'AUX socket', 'On-board computer', 'Fog lights', 'Central locking', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Automatic air conditioning', 'Air curtains', 'Xenon lights']"
56,22900,PLN,Used,Abarth,Grande Punto,,,2008,210000.0,220.0,1400.0,Gasoline,,,Manual,compact,3.0,black,,,,30/04/2021,"Myślenice, myślenicki, Małopolskie",[]
57,71000,PLN,Used,Acura,RDX,,,2015,65200.0,273.0,3471.0,Gasoline + LPG,,4x4 (attached automatically),Automatic,SUV,4.0,black,,,,30/04/2021,"DOBRSKA 29 - POLAND Turek, turecki, Wielkopolskie (Polska)","['ABS', 'Electric front windows', 'Drivers airbag', 'Alloy wheels', 'Twilight sensor', 'Electrically adjustable seats', 'SD socket', 'Dual zone air conditioning', 'Shift paddles', 'Heated side mirrors', 'Tinted windows', 'Leather upholstery', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'ASR (traction control)', 'Electrochromic rear view mirror', 'ESP(stabilization of the track)', 'USB socket', 'On-board computer', 'MP3', 'Heated front seats', 'Sunroof', 'Multifunction steering wheel', 'Central locking', 'Immobilizer', 'Factory radio', 'Bluetooth', 'Electric rear windows', 'AUX socket', 'Rear view camera', 'Air curtains', 'Heated windscreen', 'Front side airbags', 'Daytime running lights']"
58,19800,PLN,Used,Acura,TSX,,,2003,219265.0,200.0,2354.0,Gasoline + LPG,,Front wheels,Automatic,sedan,4.0,blue,,,01/08/2003,27/04/2021,"Płock, Mazowieckie","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Electrically adjustable seats', 'Automatic air conditioning', 'Air curtains', 'Front side airbags', 'Leather upholstery', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Electrochromic rear view mirror', 'ESP(stabilization of the track)', 'Dual zone air conditioning', 'Heated side mirrors', 'Rear side airbags', 'Cruise control', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Electric rear windows', 'Isofix', 'On-board computer', 'Heated front seats', 'Xenon lights', 'CD changer']"
59,52000,PLN,Used,Acura,MDX,,,2009,298000.0,300.0,3664.0,Gasoline,,4x4 (attached automatically),Automatic,SUV,5.0,white,Germany,,31/12/2009,29/04/2021,"Grodzisk Mazowiecki, grodziski, Mazowieckie","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Rear parking sensors', 'Electric rear windows', 'AUX socket', 'Automatic air conditioning', 'Air curtains', 'Auxiliary heating', 'Heated rear seats', 'Rear side airbags', 'Sunroof', 'Fog lights', 'Cruise control', 'CD changer', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Rain sensor', 'Panoramic roof', 'Electrically adjustable seats', 'Isofix', 'Four-zone air conditioning', 'GPS navigation', 'Heated side mirrors', 'Airbag protecting the knees', 'Tinted windows', 'Daytime running lights', 'Xenon lights', 'TV tuner', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Twilight sensor', 'Electrochromic rear view mirror', 'ESP(stabilization of the track)', 'Rear view camera', 'Manual air conditioning', 'DVD player', 'Heated front seats', 'Front side airbags', 'Roof rails', 'LED lights', 'Leather upholstery', 'Multifunction steering wheel']"
60,45900,PLN,Used,Acura,TSX,,,2012,150000.0,201.0,2354.0,Gasoline,,Front wheels,Automatic,sedan,5.0,silver,,,,28/04/2021,"Połczyńska 42 - 01-337 Warszawa, Wola (Polska)","['ABS', 'Electric front windows', 'Drivers airbag', 'Alarm', 'Twilight sensor', 'ESP(stabilization of the track)', 'Automatic air conditioning', 'Air curtains', 'Heated front seats', 'Sunroof', 'Multifunction steering wheel', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alloy wheels', 'Electric rear windows', 'AUX socket', 'Dual zone air conditioning', 'Shift paddles', 'Front side airbags', 'Leather upholstery', 'Central locking', 'Immobilizer', 'Power steering', 'ASR (traction control)', 'Electrically adjustable seats', 'Isofix', 'On-board computer', 'Heated side mirrors', 'Rear side airbags', 'Cruise control']"
61,74000,PLN,Used,Acura,RDX,,,2014,56000.0,201.0,3471.0,Gasoline,,4x4 (permanent),Automatic,SUV,4.0,white,United States,,,01/05/2021,"Rzeszów, Podkarpackie","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'Parking assistant', 'Rear view camera', 'Heated front seats', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Rain sensor', 'Automatic air conditioning', 'Front side airbags', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'USB socket', 'Heated windscreen']"
62,36900,PLN,Used,Acura,MDX,3.7 V6 Base,,2007,152000.0,300.0,3664.0,Gasoline,,4x4 (attached automatically),Automatic,SUV,5.0,gray,,,,25/04/2021,"INFOLINIA CZYNNA TYLKO OD PONIEDZIAŁKU DO SOBOTY - 08-441 Łukówiec, garwoliński, Mazowieckie (Polska)","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Electrochromic side mirrors', 'Electrically adjustable seats', 'Rear view camera', 'Air curtains', 'Heated side mirrors', 'Rear side airbags', 'Sunroof', 'Leather upholstery', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Parking assistant', 'Electrochromic rear view mirror', 'ESP(stabilization of the track)', 'Automatic air conditioning', 'MP3', 'Heated front seats', 'Tinted windows', 'Fog lights', 'Cruise control', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Rain sensor', 'Electric rear windows', 'Isofix', 'On-board computer', 'GPS navigation', 'Front side airbags', 'Roof rails', 'Xenon lights', 'Multifunction steering wheel']"
63,59900,PLN,Used,Acura,MDX,,,2010,110000.0,315.0,3664.0,Gasoline,,4x4 (attached automatically),Automatic,SUV,5.0,white,United States,,01/01/2010,30/04/2021,"Kraków, Małopolskie, Podgórze","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Twilight sensor', 'Electrochromic rear view mirror', 'ESP(stabilization of the track)', 'Isofix', 'Four-zone air conditioning', 'Shift paddles', 'Speed limiter', 'Front side airbags', 'Sunroof', 'Xenon lights', 'Active cruise control', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Bluetooth', 'Panoramic roof', 'Electric rear windows', 'USB socket', 'Rear view camera', 'On-board computer', 'MP3', 'Heated side mirrors', 'Tinted windows', 'Daytime running lights', 'Leather upholstery', 'Multifunction steering wheel', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Blind spot sensor', 'Electrochromic side mirrors', 'Electrically adjustable seats', 'Hook', 'Automatic air conditioning', 'Air curtains', 'GPS navigation', 'Heated front seats', 'Adjustable suspension', 'Fog lights', 'Cruise control']"
64,95000,PLN,Used,Acura,RDX,,,2018,51000.0,285.0,3471.0,Gasoline + LPG,,Front wheels,Automatic,SUV,5.0,blue,,,,03/05/2021,"Libertów, krakowski, Małopolskie","['ABS', 'Electric front windows', 'Passengers airbag', 'Alloy wheels', 'Blind spot sensor', 'Electrically adjustable seats', 'Rear view camera', 'On-board computer', 'GPS navigation', 'Cruise control', 'CD', 'Electrically adjustable mirrors', 'Factory radio', 'ASR (traction control)', 'Twilight sensor', 'AUX socket', 'Automatic air conditioning', 'Air curtains', 'Heated side mirrors', 'Multifunction steering wheel', 'Central locking', 'Drivers airbag', 'Power steering', 'Bluetooth', 'Electrochromic rear view mirror', 'Isofix', 'Dual zone air conditioning', 'Shift paddles', 'Heated front seats', 'LED lights']"
65,57900,PLN,Used,Acura,RDX,,,2013,190000.0,270.0,3500.0,Gasoline,,Front wheels,Automatic,SUV,5.0,white,Germany,,,02/05/2021,"ŁOMŻYŃSKA 1A - 18-300 Zambrów, zambrowski, Podlaskie (Polska)","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Twilight sensor', 'Electrically adjustable seats', 'Isofix', 'Dual zone air conditioning', 'MP3', 'Heated side mirrors', 'Roof rails', 'Fog lights', 'Cruise control', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Bluetooth', 'Electrochromic rear view mirror', 'AUX socket', 'Rear view camera', 'On-board computer', 'GPS navigation', 'Heated front seats', 'Start-Stop system', 'Xenon lights', 'Multifunction steering wheel', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Rain sensor', 'Electric rear windows', 'USB socket', 'Automatic air conditioning', 'Shift paddles', 'DVD player', 'Tinted windows', 'Sunroof', 'Leather upholstery', 'CD changer']"
